Unnamed: 0,code,parent,rank,chapter,description,is_canadian,accuracy,f1_score,recall,precision,binary_cross_entropy
1789,F028,F02,3,V,Dementia in other specified diseases classified elsewhere,FALSE,0.999361407,0,0,0,0.018482864
1790,F03,F00-F09,2,V,Unspecified dementia,FALSE,0.98679025,0.506139154,0.469026549,0.54962963,0.018482864
1791,F04,F00-F09,2,V,"Organic amnesic syndrome, not induced by alcohol and other psychoactive substances",FALSE,0.999981754,0,0,0,0.018482864
1792,F050,F05,3,V,"Delirium not superimposed on dementia, so described",FALSE,0.997664575,0,0,0,0.018482864
1793,F05,F00-F09,2,V,"Delirium, not induced by alcohol and other psychoactive substances",FALSE,0.998777551,0.9827453,0.972477064,0.993232691,0.018482864
1794,F051,F05,3,V,Delirium superimposed on dementia,FALSE,0.995748796,0,0,0,0.018482864
1795,F058,F05,3,V,Other delirium,FALSE,0.989326376,0.561140285,0.502013423,0.636054422,0.018482864
1796,F059,F05,3,V,"Delirium, unspecified",FALSE,0.984235878,0.316455696,0.21905805,0.56980057,0.018482864
1797,F061,F06,3,V,Organic catatonic disorder,FALSE,1,0,0,0,0.018482864
1798,F06,F00-F09,2,V,Other mental disorders due to brain damage and dysfunction and to physical disease,FALSE,0.992136184,0.048565121,0.025581395,0.47826087,0.018482864
1799,F062,F06,3,V,Organic delusional [schizophrenia-like] disorder,FALSE,1,0,0,0,0.018482864
1800,F063,F06,3,V,Organic mood [affective] disorders,FALSE,0.999890527,0,0,0,0.018482864
1801,F064,F06,3,V,Organic anxiety disorder,FALSE,0.999927018,0,0,0,0.018482864
1802,F067,F06,3,V,Mild cognitive disorder,FALSE,0.992975478,0.044665012,0.023316062,0.529411765,0.018482864
1803,F068,F06,3,V,Other specified mental disorders due to brain damage and dysfunction and to physical disease,FALSE,0.999908772,0,0,0,0.018482864
1804,F069,F06,3,V,Unspecified mental disorder due to brain damage and dysfunction and to physical disease,FALSE,0.999416144,0,0,0,0.018482864
1805,F070,F07,3,V,Organic personality disorder,FALSE,0.998850533,0.322580645,0.2,0.833333333,0.018482864
1806,F07,F00-F09,2,V,"Personality and behavioural disorders due to brain disease, damage and dysfunction",FALSE,0.998540359,0.245283019,0.144444444,0.8125,0.018482864
1807,F072,F07,3,V,Postconcussional syndrome,FALSE,0.999781054,0,0,0,0.018482864
1808,F078,F07,3,V,"Other organic personality and behavioural disorders due to brain disease, damage and dysfunction",FALSE,1,0,0,0,0.018482864
1809,F079,F07,3,V,"Unspecified organic personality and behavioural disorder due to brain disease, damage and dysfunction",FALSE,0.999945263,0,0,0,0.018482864
1810,F09,F00-F09,2,V,Unspecified organic or symptomatic mental disorder,FALSE,1,0,0,0,0.018482864
1811,F100,F10,3,V,Mental and behavioural disorders due to use of alcohol : acute intoxication,FALSE,0.99910597,0,0,0,0.018482864
1812,F10,F10-F19,2,V,Mental and behavioural disorders due to use of alcohol,FALSE,0.983469566,0.125482625,0.069518717,0.643564356,0.018482864
1813,F10-F19,V,1,V,Mental and behavioural disorders due to psychoactive substance use,FALSE,0.976499781,0.512490537,0.428209994,0.638077286,0.018482864
1814,F101,F10,3,V,Mental and behavioural disorders due to use of alcohol : harmful use,FALSE,0.991150927,0.008179959,0.004140787,0.333333333,0.018482864
1815,F102,F10,3,V,Mental and behavioural disorders due to use of alcohol : dependence syndrome,FALSE,0.995475113,0,0,0,0.018482864
1816,F103,F10,3,V,Mental and behavioural disorders due to use of alcohol withdrawal state,FALSE,0.996296161,0,0,0,0.018482864
1817,F104,F10,3,V,Mental and behavioural disorders due to use of alcohol withdrawal state with delirium,FALSE,0.99894176,0,0,0,0.018482864
1818,F105,F10,3,V,Mental and behavioural disorders due to use of alcohol : psychotic disorder,FALSE,0.999854036,0,0,0,0.018482864
1819,F106,F10,3,V,Mental and behavioural disorders due to use of alcohol : amnesic syndrome,FALSE,0.99983579,0,0,0,0.018482864
1820,F107,F10,3,V,Mental and behavioural disorders due to use of alcohol : residual and late-onset psychotic disorder,FALSE,0.999671581,0,0,0,0.018482864
1821,F108,F10,3,V,Mental and behavioural disorders due to use of alcohol : other mental and behavioural disorders,FALSE,0.999689826,0,0,0,0.018482864
1822,F109,F10,3,V,Mental and behavioural disorders due to use of alcohol : unspecified mental and behavioural disorder,FALSE,0.999452635,0,0,0,0.018482864
1823,F110,F11,3,V,Mental and behavioural disorders due to use of opioids : acute intoxication,FALSE,0.999689826,0,0,0,0.018482864
1824,F11,F10-F19,2,V,Mental and behavioural disorders due to use of opioids,FALSE,0.997737557,0,0,0,0.018482864
1825,F111,F11,3,V,Mental and behavioural disorders due to use of opioids : harmful use,FALSE,0.999343162,0,0,0,0.018482864
1826,F112,F11,3,V,Mental and behavioural disorders due to use of opioids : dependence syndrome,FALSE,0.999361407,0,0,0,0.018482864
1827,F113,F11,3,V,Mental and behavioural disorders due to use of opioids withdrawal state,FALSE,0.999525617,0,0,0,0.018482864
1828,F114,F11,3,V,Mental and behavioural disorders due to use of opioids withdrawal state with delirium,FALSE,0.999872281,0,0,0,0.018482864
1829,F115,F11,3,V,Mental and behavioural disorders due to use of opioids : psychotic disorder,FALSE,0.999908772,0,0,0,0.018482864
1830,F118,F11,3,V,Mental and behavioural disorders due to use of opioids : other mental and behavioural disorders,FALSE,0.999981754,0,0,0,0.018482864
1831,F119,F11,3,V,Mental and behavioural disorders due to use of opioids : unspecified mental and behavioural disorder,FALSE,0.999890527,0,0,0,0.018482864
1832,F120,F12,3,V,Mental and behavioural disorders due to use of cannabinoids : acute intoxication,FALSE,0.999981754,0,0,0,0.018482864
1833,F12,F10-F19,2,V,Mental and behavioural disorders due to use of cannabinoids,FALSE,0.998284922,0,0,0,0.018482864
1834,F121,F12,3,V,Mental and behavioural disorders due to use of cannabinoids : harmful use,FALSE,0.998613341,0,0,0,0.018482864
1835,F1210,F121,4,V,New code ,TRUE,0.999963509,0,0,0,0.018482864
1836,F122,F12,3,V,Mental and behavioural disorders due to use of cannabinoids : dependence syndrome,FALSE,0.999762808,0,0,0,0.018482864
1837,F123,F12,3,V,Mental and behavioural disorders due to use of cannabinoids withdrawal state,FALSE,0.999981754,0,0,0,0.018482864
1838,F124,F12,3,V,Mental and behavioural disorders due to use of cannabinoids withdrawal state with delirium,FALSE,1,0,0,0,0.018482864
1839,F125,F12,3,V,Mental and behavioural disorders due to use of cannabinoids : psychotic disorder,FALSE,0.999963509,0,0,0,0.018482864
1840,F128,F12,3,V,Mental and behavioural disorders due to use of cannabinoids : other mental and behavioural disorders,FALSE,0.999981754,0,0,0,0.018482864
1841,F129,F12,3,V,Mental and behavioural disorders due to use of cannabinoids : unspecified mental and behavioural disorder,FALSE,0.999945263,0,0,0,0.018482864
1842,F130,F13,3,V,Mental and behavioural disorders due to use of sedatives or hypnotics : acute intoxication,FALSE,0.999927018,0,0,0,0.018482864
1843,F13,F10-F19,2,V,Mental and behavioural disorders due to use of sedatives or hypnotics,FALSE,0.99947088,0,0,0,0.018482864
1844,F131,F13,3,V,Mental and behavioural disorders due to use of sedatives or hypnotics : harmful use,FALSE,0.99983579,0,0,0,0.018482864
1845,F132,F13,3,V,Mental and behavioural disorders due to use of sedatives or hypnotics : dependence syndrome,FALSE,0.999927018,0,0,0,0.018482864
1846,F133,F13,3,V,Mental and behavioural disorders due to use of sedatives or hypnotics withdrawal state,FALSE,0.999872281,0,0,0,0.018482864
1847,F134,F13,3,V,Mental and behavioural disorders due to use of sedatives or hypnotics withdrawal state with delirium,FALSE,0.999963509,0,0,0,0.018482864
1848,F135,F13,3,V,Mental and behavioural disorders due to use of sedatives or hypnotics : psychotic disorder,FALSE,0.999945263,0,0,0,0.018482864
1849,F139,F13,3,V,Mental and behavioural disorders due to use of sedatives or hypnotics : unspecified mental and behavioural disorder,FALSE,0.999981754,0,0,0,0.018482864
1850,F140,F14,3,V,Mental and behavioural disorders due to use of cocaine : acute intoxication,FALSE,0.999945263,0,0,0,0.018482864
1851,F14,F10-F19,2,V,Mental and behavioural disorders due to use of cocaine,FALSE,0.998138958,0,0,0,0.018482864
1852,F141,F14,3,V,Mental and behavioural disorders due to use of cocaine : harmful use,FALSE,0.998430886,0,0,0,0.018482864
1853,F142,F14,3,V,Mental and behavioural disorders due to use of cocaine : dependence syndrome,FALSE,0.999762808,0,0,0,0.018482864
1854,F143,F14,3,V,Mental and behavioural disorders due to use of cocaine withdrawal state,FALSE,0.999981754,0,0,0,0.018482864
1855,F145,F14,3,V,Mental and behavioural disorders due to use of cocaine : psychotic disorder,FALSE,0.999890527,0,0,0,0.018482864
1856,F148,F14,3,V,Mental and behavioural disorders due to use of cocaine : other mental and behavioural disorders,FALSE,0.999963509,0,0,0,0.018482864
1857,F149,F14,3,V,Mental and behavioural disorders due to use of cocaine : unspecified mental and behavioural disorder,FALSE,0.999945263,0,0,0,0.018482864
1858,F150,F15,3,V,"Mental and behavioural disorders due to use of other stimulants, including caffeine : acute intoxication",FALSE,1,0,0,0,0.018482864
1859,F15,F10-F19,2,V,"Mental and behavioural disorders due to use of other stimulants, including caffeine",FALSE,0.999416144,0,0,0,0.018482864
1860,F151,F15,3,V,"Mental and behavioural disorders due to use of other stimulants, including caffeine : harmful use",FALSE,0.999580353,0,0,0,0.018482864
1861,F1510,F151,4,V,New code ,TRUE,1,0,0,0,0.018482864
1862,F152,F15,3,V,"Mental and behavioural disorders due to use of other stimulants, including caffeine : dependence syndrome",FALSE,0.999945263,0,0,0,0.018482864
1863,F1520,F152,4,V,New code ,TRUE,1,0,0,0,0.018482864
1864,F153,F15,3,V,"Mental and behavioural disorders due to use of other stimulants, including caffeine withdrawal state",FALSE,0.999963509,0,0,0,0.018482864
1865,F154,F15,3,V,"Mental and behavioural disorders due to use of other stimulants, including caffeine withdrawal state with delirium",FALSE,1,0,0,0,0.018482864
1866,F155,F15,3,V,"Mental and behavioural disorders due to use of other stimulants, including caffeine : psychotic disorder",FALSE,0.999854036,0,0,0,0.018482864
1867,F158,F15,3,V,"Mental and behavioural disorders due to use of other stimulants, including caffeine : other mental and behavioural disorders",FALSE,1,0,0,0,0.018482864
1868,F159,F15,3,V,"Mental and behavioural disorders due to use of other stimulants, including caffeine : unspecified mental and behavioural disorder",FALSE,0.999963509,0,0,0,0.018482864
1869,F1590,F159,4,V,New code ,TRUE,0.999981754,0,0,0,0.018482864
1870,F161,F16,3,V,Mental and behavioural disorders due to use of hallucinogens : harmful use,FALSE,0.999963509,0,0,0,0.018482864
1871,F16,F10-F19,2,V,Mental and behavioural disorders due to use of hallucinogens,FALSE,0.999945263,0,0,0,0.018482864
1872,F162,F16,3,V,Mental and behavioural disorders due to use of hallucinogens : dependence syndrome,FALSE,0.999981754,0,0,0,0.018482864
1873,F171,F17,3,V,Mental and behavioural disorders due to use of tobacco : harmful use,FALSE,0.998376149,0,0,0,0.018482864
1874,F17,F10-F19,2,V,Mental and behavioural disorders due to use of tobacco,FALSE,0.993541089,0.149038462,0.08310992,0.720930233,0.018482864
1875,F172,F17,3,V,Mental and behavioural disorders due to use of tobacco : dependence syndrome,FALSE,0.99500073,0.041958042,0.02166065,0.666666667,0.018482864
1876,F173,F17,3,V,Mental and behavioural disorders due to use of tobacco withdrawal state,FALSE,0.999872281,0,0,0,0.018482864
1877,F178,F17,3,V,Mental and behavioural disorders due to use of tobacco : other mental and behavioural disorders,FALSE,1,0,0,0,0.018482864
1878,F179,F17,3,V,Mental and behavioural disorders due to use of tobacco : unspecified mental and behavioural disorder,FALSE,0.999963509,0,0,0,0.018482864
1879,F181,F18,3,V,Mental and behavioural disorders due to use of volatile solvents : harmful use,FALSE,1,0,0,0,0.018482864
1880,F18,F10-F19,2,V,Mental and behavioural disorders due to use of volatile solvents,FALSE,1,0,0,0,0.018482864
1881,F190,F19,3,V,Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances : acute intoxication,FALSE,0.999963509,0,0,0,0.018482864
1882,F19,F10-F19,2,V,Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances,FALSE,0.998394395,0,0,0,0.018482864
1883,F191,F19,3,V,Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances : harmful use,FALSE,0.999032988,0,0,0,0.018482864
1884,F19198,F191,4,V,New code ,TRUE,1,0,0,0,0.018482864
1885,F192,F19,3,V,Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances : dependence syndrome,FALSE,0.999580353,0,0,0,0.018482864
1886,F193,F19,3,V,Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances withdrawal state,FALSE,0.999945263,0,0,0,0.018482864
1887,F194,F19,3,V,Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances withdrawal state with delirium,FALSE,0.999981754,0,0,0,0.018482864
1888,F195,F19,3,V,Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances : psychotic disorder,FALSE,0.999890527,0,0,0,0.018482864
1889,F19598,F195,4,V,New code ,TRUE,0.999981754,0,0,0,0.018482864
1890,F197,F19,3,V,Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances : residual and late-onset psychotic disorder,FALSE,1,0,0,0,0.018482864
1891,F198,F19,3,V,Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances : other mental and behavioural disorders,FALSE,0.999945263,0,0,0,0.018482864
1892,F199,F19,3,V,Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances : unspecified mental and behavioural disorder,FALSE,0.999981754,0,0,0,0.018482864
1893,F200,F20,3,V,Paranoid schizophrenia,FALSE,0.999708072,0,0,0,0.018482864
1894,F20,F20-F29,2,V,Schizophrenia,FALSE,0.998540359,0,0,0,0.018482864
1895,F20-F29,V,1,V,"Schizophrenia, schizotypal and delusional disorders",FALSE,0.996661071,0,0,0,0.018482864
1896,F202,F20,3,V,Catatonic schizophrenia,FALSE,0.999981754,0,0,0,0.018482864
1897,F203,F20,3,V,Undifferentiated schizophrenia,FALSE,1,0,0,0,0.018482864
1898,F205,F20,3,V,Residual schizophrenia,FALSE,0.999963509,0,0,0,0.018482864
1899,F208,F20,3,V,Other schizophrenia,FALSE,0.999963509,0,0,0,0.018482864
1900,F209,F20,3,V,"Schizophrenia, unspecified",FALSE,0.998814042,0,0,0,0.018482864
1901,F21,F20-F29,2,V,Schizotypal disorder,FALSE,0.999927018,0,0,0,0.018482864
1902,F220,F22,3,V,Delusional disorder,FALSE,0.999343162,0,0,0,0.018482864
1903,F22,F20-F29,2,V,Persistent delusional disorders,FALSE,0.999324916,0,0,0,0.018482864
1904,F229,F22,3,V,"Persistent delusional disorder, unspecified",FALSE,0.999981754,0,0,0,0.018482864
1905,F232,F23,3,V,Acute schizophrenia-like psychotic disorder,FALSE,1,0,0,0,0.018482864
1906,F23,F20-F29,2,V,Acute and transient psychotic disorders,FALSE,0.999872281,0,0,0,0.018482864
1907,F233,F23,3,V,Other acute predominantly delusional psychotic disorders,FALSE,0.999981754,0,0,0,0.018482864
1908,F238,F23,3,V,Other acute and transient psychotic disorders,FALSE,0.999981754,0,0,0,0.018482864
1909,F239,F23,3,V,"Acute and transient psychotic disorder, unspecified",FALSE,0.999908772,0,0,0,0.018482864
1910,F250,F25,3,V,"Schizoaffective disorder, manic type",FALSE,0.999981754,0,0,0,0.018482864
1911,F25,F20-F29,2,V,Schizoaffective disorders,FALSE,0.999324916,0,0,0,0.018482864
1912,F251,F25,3,V,"Schizoaffective disorder, depressive type",FALSE,1,0,0,0,0.018482864
1913,F252,F25,3,V,"Schizoaffective disorder, mixed type",FALSE,0.99983579,0,0,0,0.018482864
1914,F258,F25,3,V,Other schizoaffective disorders,FALSE,0.999963509,0,0,0,0.018482864
1915,F259,F25,3,V,"Schizoaffective disorder, unspecified",FALSE,0.999507371,0,0,0,0.018482864
1916,F28,F20-F29,2,V,Other nonorganic psychotic disorders,FALSE,0.999945263,0,0,0,0.018482864
1917,F29,F20-F29,2,V,Unspecified nonorganic psychosis,FALSE,0.999343162,0,0,0,0.018482864
1918,F300,F30,3,V,Hypomania,FALSE,0.999872281,0,0,0,0.018482864
1919,F30,F30-F39,2,V,Manic episode,FALSE,0.999708072,0,0,0,0.018482864
1920,F30-F39,V,1,V,Mood [affective] disorders,FALSE,0.993723544,0.879804333,0.792322215,0.989002357,0.018482864
1921,F301,F30,3,V,Mania without psychotic symptoms,FALSE,1,0,0,0,0.018482864
1922,F302,F30,3,V,Mania with psychotic symptoms,FALSE,0.999945263,0,0,0,0.018482864
1923,F309,F30,3,V,"Manic episode, unspecified",FALSE,0.999890527,0,0,0,0.018482864
1924,F310,F31,3,V,"Bipolar affective disorder, current episode hypomanic",FALSE,0.999908772,0,0,0,0.018482864
1925,F31,F30-F39,2,V,Bipolar affective disorder,FALSE,0.996770544,0,0,0,0.018482864
1926,F311,F31,3,V,"Bipolar affective disorder, current episode manic without psychotic symptoms",FALSE,0.999781054,0,0,0,0.018482864
1927,F312,F31,3,V,"Bipolar affective disorder, current episode manic with psychotic symptoms",FALSE,0.999872281,0,0,0,0.018482864
1928,F313,F31,3,V,"Bipolar affective disorder, current episode mild or moderate depression",FALSE,0.999927018,0,0,0,0.018482864
1929,F314,F31,3,V,"Bipolar affective disorder, current episode severe depression without psychotic symptoms",FALSE,0.999945263,0,0,0,0.018482864
1930,F315,F31,3,V,"Bipolar affective disorder, current episode severe depression with psychotic symptoms",FALSE,0.999981754,0,0,0,0.018482864
1931,F316,F31,3,V,"Bipolar affective disorder, current episode mixed",FALSE,0.999890527,0,0,0,0.018482864
1932,F317,F31,3,V,"Bipolar affective disorder, currently in remission",FALSE,0.999981754,0,0,0,0.018482864
1933,F318,F31,3,V,Other bipolar affective disorders,FALSE,0.999817545,0,0,0,0.018482864
1934,F319,F31,3,V,"Bipolar affective disorder, unspecified",FALSE,0.997482119,0,0,0,0.018482864
1935,F320,F32,3,V,Mild depressive episode,FALSE,0.999963509,0,0,0,0.018482864
1936,F32,F30-F39,2,V,Depressive episode,FALSE,0.999379653,0.986603625,0.978125,0.995230525,0.018482864
1937,F321,F32,3,V,Moderate depressive episode,FALSE,0.999981754,0,0,0,0.018482864
1938,F322,F32,3,V,Severe depressive episode without psychotic symptoms,FALSE,0.996770544,0.128078818,0.07027027,0.722222222,0.018482864
1939,F323,F32,3,V,Severe depressive episode with psychotic symptoms,FALSE,0.999616844,0,0,0,0.018482864
1940,F328,F32,3,V,Other depressive episodes,FALSE,0.999799299,0,0,0,0.018482864
1941,F329,F32,3,V,"Depressive episode, unspecified",FALSE,0.994781784,0.872775801,0.91255814,0.836317136,0.018482864
1942,F330,F33,3,V,"Recurrent depressive disorder, current episode mild",FALSE,1,0,0,0,0.018482864
1943,F33,F30-F39,2,V,Recurrent depressive disorder,FALSE,0.99841264,0,0,0,0.018482864
1944,F331,F33,3,V,"Recurrent depressive disorder, current episode moderate",FALSE,0.999908772,0,0,0,0.018482864
1945,F332,F33,3,V,"Recurrent depressive disorder, current episode severe without psychotic symptoms",FALSE,0.999489126,0,0,0,0.018482864
1946,F333,F33,3,V,"Recurrent depressive disorder, current episode severe with psychotic symptoms",FALSE,0.999981754,0,0,0,0.018482864
1947,F334,F33,3,V,"Recurrent depressive disorder, currently in remission",FALSE,0.999872281,0,0,0,0.018482864
1948,F338,F33,3,V,Other recurrent depressive disorders,FALSE,0.999945263,0,0,0,0.018482864
1949,F339,F33,3,V,"Recurrent depressive disorder, unspecified",FALSE,0.999215443,0,0,0,0.018482864
1950,F340,F34,3,V,Cyclothymia,FALSE,1,0,0,0,0.018482864
1951,F34,F30-F39,2,V,Persistent mood [affective] disorders,FALSE,0.999197197,0,0,0,0.018482864
1952,F341,F34,3,V,Dysthymia,FALSE,0.999233689,0,0,0,0.018482864
1953,F349,F34,3,V,"Persistent mood [affective] disorder, unspecified",FALSE,0.999963509,0,0,0,0.018482864
1954,F381,F38,3,V,Other recurrent mood [affective] disorders,FALSE,0.999981754,0,0,0,0.018482864
1955,F38,F30-F39,2,V,Other mood [affective] disorders,FALSE,0.999927018,0,0,0,0.018482864
1956,F388,F38,3,V,Other specified mood [affective] disorders,FALSE,0.999945263,0,0,0,0.018482864
1957,F39,F30-F39,2,V,Unspecified mood [affective] disorder,FALSE,0.998905269,0,0,0,0.018482864
1958,F400,F40,3,V,Agoraphobia,FALSE,0.999927018,0,0,0,0.018482864
1959,F40,F40-F48,2,V,Phobic anxiety disorders,FALSE,0.999872281,0,0,0,0.018482864
1960,F40-F48,V,1,V,"Neurotic, stress-related and somatoform disorders",FALSE,0.977138374,0.121934128,0.070104754,0.467741935,0.018482864
1961,F401,F40,3,V,Social phobias,FALSE,1,0,0,0,0.018482864
1962,F402,F40,3,V,Specific (isolated) phobias,FALSE,0.999945263,0,0,0,0.018482864
1963,F408,F40,3,V,Other phobic anxiety disorders,FALSE,1,0,0,0,0.018482864
1964,F410,F41,3,V,Panic disorder [episodic paroxysmal anxiety],FALSE,0.99894176,0,0,0,0.018482864
1965,F41,F40-F48,2,V,Other anxiety disorders,FALSE,0.982739746,0.050200803,0.026709402,0.416666667,0.018482864
1966,F411,F41,3,V,Generalized anxiety disorder,FALSE,0.99821194,0,0,0,0.018482864
1967,F412,F41,3,V,Mixed anxiety and depressive disorder,FALSE,0.995767041,0,0,0,0.018482864
1968,F418,F41,3,V,Other specified anxiety disorders,FALSE,0.999927018,0,0,0,0.018482864
1969,F419,F41,3,V,"Anxiety disorder, unspecified",FALSE,0.989235148,0.003378378,0.001692047,1,0.018482864
1970,F420,F42,3,V,Predominantly obsessional thoughts or ruminations,FALSE,1,0,0,0,0.018482864
1971,F42,F40-F48,2,V,Obsessive-compulsive disorder,FALSE,0.999854036,0,0,0,0.018482864
1972,F428,F42,3,V,Other obsessive-compulsive disorders,FALSE,0.999963509,0,0,0,0.018482864
1973,F429,F42,3,V,"Obsessive-compulsive disorder, unspecified",FALSE,0.999890527,0,0,0,0.018482864
1974,F430,F43,3,V,Acute stress reaction,FALSE,0.999689826,0,0,0,0.018482864
1975,F43,F40-F48,2,V,"Reaction to severe stress, and adjustment disorders",FALSE,0.994216173,0,0,0,0.018482864
1976,F431,F43,3,V,Post-traumatic stress disorder,FALSE,0.998795796,0,0,0,0.018482864
1977,F432,F43,3,V,Adjustment disorders,FALSE,0.995767041,0,0,0,0.018482864
1978,F438,F43,3,V,Other reactions to severe stress,FALSE,0.999945263,0,0,0,0.018482864
1979,F439,F43,3,V,"Reaction to severe stress, unspecified",FALSE,0.999908772,0,0,0,0.018482864
1980,F444,F44,3,V,Dissociative motor disorders,FALSE,0.999981754,0,0,0,0.018482864
1981,F44,F40-F48,2,V,Dissociative [conversion] disorders,FALSE,0.999671581,0,0,0,0.018482864
1982,F445,F44,3,V,Dissociative convulsions,FALSE,0.99983579,0,0,0,0.018482864
1983,F448,F44,3,V,Other dissociative [conversion] disorders,FALSE,0.999945263,0,0,0,0.018482864
1984,F449,F44,3,V,"Dissociative [conversion] disorder, unspecified",FALSE,0.999908772,0,0,0,0.018482864
1985,F450,F45,3,V,Somatization disorder,FALSE,0.999945263,0,0,0,0.018482864
1986,F45,F40-F48,2,V,Somatoform disorders,FALSE,0.999598599,0,0,0,0.018482864
1987,F452,F45,3,V,Hypochondriacal disorder,FALSE,0.999981754,0,0,0,0.018482864
1988,F453,F45,3,V,Somatoform autonomic dysfunction,FALSE,0.999908772,0,0,0,0.018482864
1989,F454,F45,3,V,Persistent somatoform pain disorder,FALSE,0.999890527,0,0,0,0.018482864
1990,F458,F45,3,V,Other somatoform disorders,FALSE,0.999945263,0,0,0,0.018482864
1991,F459,F45,3,V,"Somatoform disorder, unspecified",FALSE,0.999927018,0,0,0,0.018482864
1992,F480,F48,3,V,Neurasthenia,FALSE,0.999981754,0,0,0,0.018482864
1993,F48,F40-F48,2,V,Other neurotic disorders,FALSE,0.999981754,0,0,0,0.018482864
1994,F488,F48,3,V,Other specified neurotic disorders,FALSE,1,0,0,0,0.018482864
1995,F500,F50,3,V,Anorexia nervosa,FALSE,1,0,0,0,0.018482864
1996,F50,F50-F59,2,V,Eating disorders,FALSE,1,0,0,0,0.018482864
1997,F50-F59,V,1,V,Behavioural syndromes associated with physiological disturbances and physical factors,FALSE,0.999689826,0,0,0,0.018482864
1998,F508,F50,3,V,Other eating disorders,FALSE,1,0,0,0,0.018482864
1999,F509,F50,3,V,"Eating disorder, unspecified",FALSE,1,0,0,0,0.018482864
2000,F513,F51,3,V,Sleepwalking [somnambulism],FALSE,1,0,0,0,0.018482864
2001,F51,F50-F59,2,V,Nonorganic sleep disorders,FALSE,0.999945263,0,0,0,0.018482864
2002,F514,F51,3,V,Sleep terrors [night terrors],FALSE,0.999981754,0,0,0,0.018482864
2003,F515,F51,3,V,Nightmares,FALSE,0.999963509,0,0,0,0.018482864
2004,F518,F51,3,V,Other nonorganic sleep disorders,FALSE,1,0,0,0,0.018482864
2005,F522,F52,3,V,Failure of genital response,FALSE,0.999817545,0,0,0,0.018482864
2006,F52,F50-F59,2,V,"Sexual dysfunction, not caused by organic disorder or disease",FALSE,0.999817545,0,0,0,0.018482864
2007,F55,F50-F59,2,V,Abuse of non-dependence-producing substances,FALSE,0.999945263,0,0,0,0.018482864
2008,F59,F50-F59,2,V,Unspecified behavioural syndromes associated with physiological disturbances and physical factors,FALSE,0.999981754,0,0,0,0.018482864
2009,F600,F60,3,V,Paranoid personality disorder,FALSE,0.999854036,0,0,0,0.018482864
2010,F60,F60-F69,2,V,Specific personality disorders,FALSE,0.99751861,0,0,0,0.018482864
2011,F60-F69,V,1,V,Disorders of adult personality and behaviour,FALSE,0.997062473,0,0,0,0.018482864
2012,F601,F60,3,V,Schizoid personality disorder,FALSE,0.999963509,0,0,0,0.018482864
2013,F602,F60,3,V,Dissocial personality disorder,FALSE,0.99963509,0,0,0,0.018482864
2014,F603,F60,3,V,Emotionally unstable personality disorder,FALSE,0.999288425,0,0,0,0.018482864
2015,F604,F60,3,V,Histrionic personality disorder,FALSE,1,0,0,0,0.018482864
2016,F605,F60,3,V,Anankastic personality disorder,FALSE,0.999945263,0,0,0,0.018482864
2017,F606,F60,3,V,Anxious [avoidant] personality disorder,FALSE,0.99983579,0,0,0,0.018482864
2018,F607,F60,3,V,Dependent personality disorder,FALSE,0.999726317,0,0,0,0.018482864
2019,F608,F60,3,V,Other specific personality disorders,FALSE,0.999215443,0,0,0,0.018482864
2020,F609,F60,3,V,"Personality disorder, unspecified",FALSE,0.999580353,0,0,0,0.018482864
2021,F61,F60-F69,2,V,Mixed and other personality disorders,FALSE,0.999799299,0,0,0,0.018482864
2022,F628,F62,3,V,Other enduring personality changes,FALSE,0.999963509,0,0,0,0.018482864
2023,F62,F60-F69,2,V,"Enduring personality changes, not attributable to brain damage and disease",FALSE,0.999945263,0,0,0,0.018482864
2024,F629,F62,3,V,"Enduring personality change, unspecified",FALSE,0.999981754,0,0,0,0.018482864
2025,F630,F63,3,V,Pathological gambling,FALSE,0.999872281,0,0,0,0.018482864
2026,F63,F60-F69,2,V,Habit and impulse disorders,FALSE,0.999872281,0,0,0,0.018482864
2027,F632,F63,3,V,Pathological stealing [kleptomania],FALSE,1,0,0,0,0.018482864
2028,F640,F64,3,V,Transsexualism,FALSE,0.999981754,0,0,0,0.018482864
2029,F64,F60-F69,2,V,Gender identity disorders,FALSE,0.999981754,0,0,0,0.018482864
2030,F648,F64,3,V,Other gender identity disorders,FALSE,1,0,0,0,0.018482864
2031,F651,F65,3,V,Fetishistic transvestism,FALSE,0.999963509,0,0,0,0.018482864
2032,F65,F60-F69,2,V,Disorders of sexual preference,FALSE,0.999945263,0,0,0,0.018482864
2033,F654,F65,3,V,Paedophilia,FALSE,1,0,0,0,0.018482864
2034,F659,F65,3,V,"Disorder of sexual preference, unspecified",FALSE,0.999981754,0,0,0,0.018482864
